568571,Indian Creek,Bay,ME,44.0384152,-68.828643,0
1470459,Miles Creek,Stream,VA,36.5807018,-78.0444381,200
1614932,Tolfee Hill,Summit,MI,44.2469641,-84.2483349,1129
141118,Chapple Branch,Stream,AL,33.496773,-86.1524733,518
511392,Clear Creek,Stream,KY,38.0686926,-83.6118564,679
184145,Stove Gulch,Valley,CO,37.4716712,-107.1106019,8140
388271,Patsy Ann Falls,Falls,ID,45.9590859,-114.4581486,5400
1433803,Upper Death Valley,Basin,UT,37.3794286,-111.9437932,6106
392597,Uleda Point,Cliff,ID,48.3785318,-116.693808,4921
173894,Bear Creek,Stream,CO,39.6860875,-107.9853519,7382
1579077,Curve Lake,Lake,WI,46.1281733,-89.2196214,1673
1461299,Prospect Mountain,Summit,VT,42.8745243,-73.0670482,2769
1620726,Martin Lake,Lake,MI,45.8819996,-84.8044107,610
114347,Billy Branch,Stream,AL,31.665722,-85.2271558,328
264054,Neversweet Gulch,Valley,CA,41.6565269,-122.8361432,2900
225237,Hicks Valley,Basin,CA,38.145753,-122.7116543,410
1591831,Mud Gulch,Valley,WY,43.8907926,-107.3959077,4564
1381358,Barrow Lake,Lake,TX,30.9655187,-94.2272606,85
381026,East Butte Creek,Stream,ID,45.409916,-114.4498114,5679
224863,Hampshire Creek,Stream,CA,39.5226679,-121.1210688,1909
1127789,Swamp Creek,Stream,OR,44.1629028,-122.2308933,1286
203353,Green Mountain Trail,Trail,CO,38.1191596,-107.5861705,9495
2127319,Exit 2A,Crossing,CA,34.0280556,-118.4544444,164
286878,Mill Creek,Stream,FL,30.5701933,-85.8879902,23
748857,Bill Hollow,Valley,MO,37.7569904,-91.1818027,860
229628,North Creek,Stream,CA,39.3943476,-120.4560399,6414
1187815,Slim Valley,Basin,PA,40.6714685,-77.2310976,787
259302,Devils Canyon,Valley,CA,41.1098807,-121.9211081,2172
991767,Oyster Creek,Bay,NC,35.8146188,-75.6179485,0
2488386,River of Rocks Trail,Trail,PA,40.637608,-75.975866,810
329664,Shellot Cliffs,Cliff,GA,34.7181479,-83.8796299,2881
261735,Indian Creek,Stream,CA,40.8670853,-123.1305898,2090
849157,Kearns Spring,Spring,NV,41.7126832,-115.7864717,6352
47205,Burns Creek,Stream,AR,35.7753541,-91.279296,213
843850,South Fork Granite Creek,Stream,NV,41.7712856,-118.6379484,5722
1061527,Mohican State Forest,Forest,OH,40.610616,-82.3129393,1230
226057,Jackass Gulch,Valley,CA,41.3048578,-123.1580993,2172
1422025,Found Island,Island,AK,56.1055556,-132.0727778,190
1419763,Schuler Beach,Beach,AK,52.8569444,173.3652778,
1381347,Avery Lake,Lake,TX,31.0474072,-95.1324358,315
1075731,Dogwood Ridge,Ridge,OH,38.7520214,-82.8176689,718
1189737,Treaster Run,Stream,PA,40.7103466,-77.528884,679
1312265,Earley Island (historical),Island,TN,35.8034129,-84.1418575,814
830291,Indian Springs Creek,Stream,NE,41.630528,-103.539663,4101
1272111,Tanyard Hollow,Valley,TN,35.4578533,-85.8427581,1161
800276,Windmill Coulee,Valley,MT,48.1533293,-107.5206618,2257
358543|ʻĀleʻaleʻa Point,Cape,HI,19.737956,-155.0895254,36
773999,McDonald Creek,Stream,MT,46.3188768,-107.2056181,2621
1360841,Lake Creek,Stream,TX,33.3642569,-101.2381962,2329
1584881,Antelope Hills,Ridge,WY,42.3816246,-108.5359395,7493
889759,Hard Ground Canyon,Valley,NM,35.5852993,-108.6156368,6663
752037,Satterfield Hollow,Valley,MO,37.2581023,-91.2862442,676
286898,Mill Pond,Swamp,FL,30.8941636,-85.1989608,85
1151134,Thorn Spring Butte,Summit,OR,44.8376441,-119.5872196,4091
225726,Huckleberry Pass,Gap,CA,39.7320998,-123.7447412,1811
407451,Duck Creek,Stream,IL,41.0436478,-90.7684724,571
1329109,Peavine Ridge,Ridge,TN,35.0492443,-84.5149288,2739
648111,Morgan Creek,Stream,MN,44.2463538,-94.3221886,774
1551318,Haddix Run,Stream,WV,39.0734395,-79.6906185,1673
973725,Silver Creek,Stream,NY,42.7692356,-76.9244062,443
995400,Standing Gap,Gap,NC,35.4578966,-82.2798364,2402
1501235,Phillips Hollow,Valley,VA,36.6355022,-81.2606938,2743
1538005,Dark Hollow,Valley,WV,40.0247957,-80.6695233,784
149197,Maxwell Cove,Valley,AL,33.866212,-85.7735764,640
868266,Marlboro Trail,Trail,NH,42.860916,-72.1284159,1736
1998315,Seiders Spring,Spring,TX,30.3057626,-97.7472282,574
1278693,Brushy Branch,Stream,TN,35.0500858,-88.5442141,410
1412659,Boulder Creek,Stream,AK,65.6047222,-161.9575,184
490095,Core Branch,Stream,KY,37.4887054,-83.1485051,1076
39968,Don Smith Spring,Spring,AZ,33.2139511,-109.2625729,4865
73986,Walker Creek,Stream,AR,36.1761806,-92.308768,361
1548245,Tracy Fork,Stream,WV,37.4267861,-80.9959207,2283
896869,Jakes Spring,Spring,NM,33.5348712,-105.9979134,5285
988173,Laurel Branch,Stream,NC,35.4156418,-83.889346,1467
574326,Robinson Meadow,Swamp,ME,44.9520216,-67.2858224,115
911423,Stiver Canyon,Valley,NM,33.3995125,-107.91671,7428
1587712,Donahue Spring,Spring,WY,41.4956106,-104.3785471,5089
1125146,Palomino Lake,Lake,OR,43.4715947,-119.2939473,4524
617109,East Branch Housatonic River,Stream,MA,42.4334182,-73.2506605,965
1565574,Glendennon Lake,Lake,WI,45.8007533,-91.74305,1171
1853648,Whiskey Springs,Spring,AZ,34.4508854,-111.0178654,7326
42561,Georges Spring,Spring,AZ,33.8608852,-109.1378548,8251
587816,Todd Point,Cape,MD,39.2520524,-76.4463494,3
1445285,Salt Hollow,Valley,UT,39.8694017,-111.5910312,5955
235204,Spinner Island,Island,CA,38.0696415,-121.8694029,0
784362,Groom Creek,Stream,MT,47.929948,-113.8484323,3077
783314,Fatman Mountain,Summit,MT,48.1018751,-115.9829477,4039
229661,North Fork Davis Creek,Stream,CA,41.7496139,-120.309119,5715
1494642,Little Lot Hollow,Valley,VA,37.0845639,-80.9331356,2119
248482,Rustic Canyon,Valley,CA,34.0294537,-118.5167476,26
262648,Little Kabyai Creek,Stream,CA,40.9315406,-122.2500059,1073
1411586,Uranatina River,Stream,AK,61.3544444,-144.7027778,364
1521175,Indian Creek,Stream,WA,48.2446274,-117.1513208,2037
1132044,Fenwick Canyon,Valley,OR,43.6498716,-119.0732713,4203
501501,Raccoon Branch,Stream,KY,38.0017564,-82.8334949,666
1404367,Kalik River,Stream,AK,66.5519444,-164.6344444,0
1377232,Emmords Hole,Basin,TX,27.5030961,-97.3288789,0
967456,Three Mile Creek,Stream,NY,44.0811644,-76.1954877,249
208047,Hurley Hill,Summit,CT,41.6781539,-72.9270472,561
1439338,Burned Canyon,Valley,UT,39.9110573,-112.5049537,6158
24178,Navajo Spring,Spring,AZ,33.9081042,-110.5056679,5036
620696,Bass Lake,Lake,MI,43.970716,-84.7219132,915
640363,Bone Lake,Lake,MN,46.6291074,-93.0708639,1280
1147379,Pamelia Creek,Stream,OR,44.6623431,-121.9564596,2283
1116678,Trail Creek,Stream,OR,44.1451455,-119.5416342,4462
1020737,High Knob,Summit,NC,35.273169,-82.7181804,2694
751616,Pine Hollow,Valley,MO,37.1056077,-91.8937617,1102
241635,Dry Creek,Stream,CA,36.3168823,-118.1859185,8471
577090,Tibbett Island,Island,ME,44.494523,-67.7113848,20
623177,Cheyenne Point,Cape,MI,45.5791703,-85.6067457,581
153604,Sulphur Spring Mountain,Summit,AL,33.1059514,-86.4399786,883
272441,Middle Fork Lockwood Creek,Stream,CA,34.7341487,-119.0967723,5111
1126284,Rooster Rock Spring,Spring,OR,44.5412336,-117.7838067,4196
1909354,Spectacle Ponds,Lake,ME,44.719175,-67.9315964,210
4890,G-five Farm Spring,Spring,AZ,33.8875489,-110.0789918,5919
382119,Fry Pan Creek,Stream,ID,46.0024186,-114.6992675,3953
1206726,Ragged Mountain Trail,Trail,PA,39.8050864,-78.4430705,1598
218958,Bee Branch Creek,Stream,CA,39.4329397,-123.2875096,1657
361322,Kipuka Puu Kou,Lava,HI,19.0136797,-155.6430531,925
1540659,Ikes Fork,Stream,WV,37.5217775,-81.804837,1253
171534,Swan Draw,Valley,CO,40.3574693,-108.1673084,6788
539685,Straight Bayou,Stream,LA,30.3396408,-91.5703899,10
421256,Willow Island,Island,IL,41.8380848,-90.1776264,581
1413846,Red Glacier,Glacier,AK,60.0077778,-152.9319444,1703
1627542,Little Wax Bayou,Stream,LA,29.6590983,-91.2445489,0
461844,Spencer Creek,Stream,IA,41.5694776,-90.4184643,564
1168773,Barshinger Creek,Stream,PA,39.8706562,-76.6649684,512
1135279,Tom Mountain,Summit,OR,42.7651295,-122.2436392,6804
1289536,Johnson Branch,Stream,TN,36.5322939,-84.8432763,1079
882486,Leonardo Harbor,Bay,NJ,40.4214972,-74.0604179,0
1533541,Boulder Creek,Stream,WA,46.8292767,-121.6184251,3871
2461590,Interchange 195,Crossing,WA,47.992022,-122.181251,69
462725,Water Works Lake,Lake,IA,40.8962438,-94.5550369,1253
1457259,East Branch Passumpsic River,Stream,VT,44.5497773,-71.9906511,718
1507026,North Creek Truck Trail,Trail,WA,46.9259308,-123.2034811,1404
2090151,Open Mine Hill,Summit,TX,30.1572222,-103.6025,5007
1602813,Shale Hill,Summit,WY,44.150815,-104.6977416,4455
657462,Moose Lake,Lake,MN,47.4298368,-93.3204984,1302
1144810,Lane Creek,Stream,OR,43.8456745,-124.0909476,13
1502779,Brushy Lick,Stream,VA,37.9479018,-80.0200601,1637
948777,Dun Brook,Stream,NY,43.8478418,-74.3154316,1594
738916,Tie Slide,Slope,MO,38.2283776,-91.8126651,696
391527,Strawberry Basin,Basin,ID,44.0757442,-114.6628461,8960
907996,Little Bobcat Creek,Stream,NM,36.6797525,-105.3388937,9147
1341411,Mesquite Creek,Stream,TX,31.7751521,-98.2361486,1056
209313,Noroton Point,Cape,CT,41.0553748,-73.4331747,0
728248,Wakenda Chute,Stream,MO,39.398635,-93.2029813,627
373669,Little Sawmill Creek,Stream,ID,42.9551579,-116.8662407,4879
1584859,Antelope Creek,Stream,WY,42.7635785,-105.3930406,4803
1589686,Horse Creek,Stream,WY,43.9949716,-106.7761615,5154
867439,Hebron Bay,Bay,NH,43.6897948,-71.7931357,587
1357305,Field Lake,Lake,TX,31.4532516,-95.7179933,190
847407,McClusky Creek,Stream,NV,39.9563106,-116.5942471,5686
371615,Blue Dragon Flow,Lava,ID,43.4204593,-113.5580714,5840
1412604,Beehive Island,Island,AK,59.6186111,-149.6127778,3
1408911,Rungun Creek,Stream,AK,63.5047222,-153.6136111,535
54806,Shingle Mill Lake,Swamp,AR,34.49116,-92.1873907,226
787501,Mission Range,Range,MT,47.8110546,-113.925103,6063
1142752,Glacier Mountain,Summit,OR,44.2896062,-118.4777166,7894
321460,Reedy Creek,Stream,GA,31.4521418,-82.9732025,177
1410018,Spinach Creek,Stream,AK,64.9,-148.1702778,469
236646,Turnback Creek,Stream,CA,37.8882599,-120.2726902,810
898343,Johnson Draw,Valley,TX,32.7308836,-102.9261671,3458
1304348,Walnut Fork Creek,Stream,TN,36.4358913,-88.4600462,400
189935,Hayden Peak,Summit,CO,38.2749995,-106.10363,12116
1132499,Martin Falls,Falls,OR,44.6706723,-124.0373384,164
8573,Nelson Mesa,Summit,AZ,34.6130753,-113.1421391,4419
120445,Horton Shoal Branch,Stream,AL,33.2370623,-85.4421733,837
476176,Twin Mounds,Summit,KS,39.3327728,-97.1983562,1325
1434502,Yellow Mountain,Summit,UT,38.2519138,-112.8852276,6309
260911,Grizzly Creek,Stream,CA,39.5371113,-121.1771815,3232
957314,Miller Hollow,Valley,NY,42.0445107,-78.1800104,1637
1581595,Black Brook,Stream,WI,45.1755195,-92.3507469,1037
1028010,Bird Lake,Lake,ND,46.9888925,-99.7077859,1729
434283,Fair Creek,Stream,IN,39.6631014,-86.333881,705
910256,Rio Salado,Stream,NM,34.2731224,-106.8586372,4678
1545366,Raccoon Run,Stream,WV,38.9837037,-80.6445408,810
713533,Bagley Lake,Lake,MO,38.1223255,-94.3285488,741
1914359,Little Cohas Marsh,Swamp,NH,42.911197,-71.410621,259
1247474,Cypress Flat,Flat,SC,34.369599,-79.9522871,184
244366,Kramer Meadow,Flat,CA,36.1027235,-118.520921,7077
1303093,Cloudland Mountain,Summit,TN,36.1053956,-82.1304019,6178
403295,Burton Creek,Stream,IL,39.8639349,-91.3437588,492
306306,Rose Creek,Stream,FL,30.0916231,-82.6037325,85
721494,Long Branch,Stream,MO,37.932534,-93.0699139,814
271082,Estrada Creek,Stream,CA,35.7724675,-121.274648,292
1431371,Pole Canyon,Valley,UT,38.799707,-109.3112274,4111
1090096,Big Branch,Stream,OK,34.3178797,-95.2474603,538
981386,Big Deep Marsh Island,Island,NC,34.6865523,-76.4971442,0
1176708,Hazard Pond,Lake,PA,41.3557827,-75.6022856,1634
188587,Blaine Draw,Valley,CO,38.0866584,-107.7986724,8179
561183,Allen Heath,Swamp,ME,44.8436847,-67.9336167,302
2126243,Exit 25,Crossing,CA,34.0172222,-117.8169444,712
497565,Marsee Branch,Stream,KY,36.5939703,-83.8688098,1421
229502,New York Butte,Summit,CA,36.647989,-117.9328613,10643
556185,Swazee Lake,Lake,LA,31.6924103,-91.7126788,49
958092,Mud Pond,Lake,NY,44.2162949,-73.8955291,2142
1132469,Charley Creek,Stream,OR,42.3498537,-122.5816971,2218
386215,Lower Bradshaw Spring,Spring,ID,44.2996433,-114.2411685,6421
1412298,Yahtse Glacier,Glacier,AK,60.3294727,-141.7163901,3980
1352559,Bog Creek,Stream,TX,31.5921248,-94.3227017,200
533072,Big Grassy Bayou,Stream,LA,31.9807152,-91.8920749,46
656067,Dunbar River,Stream,MN,47.6249534,-94.2060591,1329
1288358,Horn Hollow,Valley,TN,36.020066,-85.1852434,1749
1370103,Tres Palacios Bay,Bay,TX,28.6788807,-96.2191341,0
906810,Hale Lake,Lake,NM,32.8385881,-105.3702812,6558
1209770,Little Minister Run,Stream,PA,41.5508955,-79.2489326,1155
1190844,Werts Hollow,Valley,PA,40.5562029,-76.1877232,784
944253,Blind Creek,Stream,NY,43.6545125,-76.1532591,246
227331,Little Poker Bend,Bend,CA,38.900176,-121.8021889,30
228242,Maul Lake,Lake,CA,37.9532607,-119.2872438,10226
37534,Spud Rock Spring,Spring,AZ,32.2042248,-110.5320999,7352
30667,Juniper Point,Summit,AZ,34.2967069,-110.1853925,6713
1769723,Bear Creek Reservoir 6-A,Lake,NE,40.353388,-96.6382283,1342
183100,Wildcat Canyon,Valley,CO,39.8297136,-102.2815835,3632
258979,Cub Hill,Summit,CA,41.4643237,-121.7924999,5449
949174,East Mill Basin,Bay,NY,40.611976,-73.9040183,0
1138284,Blue Box Pass,Gap,OR,45.2084515,-121.6995204,3980
827441,Bighorn Mountain,Summit,NE,41.5408078,-103.5318845,4629
179241,Pine Canyon,Valley,CO,37.1308297,-108.4411975,5784
268448,Tueeulala Falls,Falls,CA,37.9641667,-119.7727778,5092
397354,Black Rock Pocket,Basin,ID,42.1093473,-115.6600834,5262
1536483,Brush Run,Stream,WV,39.5184174,-80.4053651,988
1134039,Fourmile Point,Summit,OR,42.8951493,-120.6113656,4724
2071369,Magone Mountain,Summit,MT,47.1084575,-114.8537779,5610
182376,Camp Creek,Stream,CO,39.6055423,-105.9447369,9324
373224,Indian Creek,Stream,ID,44.1304438,-116.6409812,2500
1522978,Meadowbrook Creek,Stream,WA,48.1531229,-123.1271538,0
785525,Johnson Creek,Stream,MT,45.8274254,-113.0200405,5686
1409979,Southeast Fork Kahiltna Glacier,Glacier,AK,62.9677778,-151.1211111,7798
292554,Turner Bay,Swamp,FL,30.7984068,-86.3134968,135
1000713,Rock Creek,Stream,NC,36.4206786,-81.6653883,2930
623828,Corey Cove,Bay,MI,44.9489021,-84.6997528,1270
770924,Dusty Creek,Stream,MT,45.8685632,-108.6615302,3579
555219,Magnolia Lake,Lake,LA,31.5069124,-92.6732112,85
774240,Miller Coulee,Valley,MT,48.3080306,-112.4869928,3822
1376811,Willis Creek,Stream,TX,31.6932094,-98.9372714,1312
498351,Miller Run,Stream,KY,38.2150748,-84.5060518,804
1569924,Mud Lake,Lake,WI,44.370765,-89.1791501,915
1042471,Lee Creek,Stream,OH,40.2850525,-83.9032699,974
115905,Chacaloochee Bay,Bay,AL,30.6979676,-87.9738853,0
753523,Lampher Spring,Spring,MO,37.4674221,-90.3005769,840
1352573,Boggy Creek,Stream,TX,30.4518723,-93.9143441,56
174706,South Mesa Lake,Lake,CO,39.0416415,-108.0922684,9944
1527235,Timbered Peak,Summit,WA,45.9676134,-122.0511983,4265
375149,South Fork Macks Creek,Stream,ID,43.2215465,-116.824575,4652
1546588,Shabbyroom Branch,Stream,WV,37.4415013,-81.693999,1129
197912,Darley Mountain,Summit,CO,37.9827729,-107.588115,13254
